id_lista,categoria,classe,geometria,nome_geografico,lat,long,uf
1363,AER,pista_ponto_pouso,Linha,Aeroporto Municipal Bom Futuro,-13.0374,-55.9497,MT
1364,AER,pista_ponto_pouso,Linha,Aeroporto Municipal Cirílo de Queirós,-16.1658,-40.6834,MG
1365,AER,pista_ponto_pouso,Linha,Aeroporto Municipal de Andrelândia/Mg,-21.6931,-44.3116,MG
1366,AER,pista_ponto_pouso,Linha,Aeroporto Municipal de Centenário do Sul,-22.8307,-51.6034,PR
1367,AER,pista_ponto_pouso,Linha,Aeroporto Municipal de Linhares,-19.3551,-40.0696,ES
1368,AER,pista_ponto_pouso,Linha,Aeroporto Municipal José Boso - Lençóis Paulista,-22.5782,-48.7741,SP
1369,AER,pista_ponto_pouso,Linha,Aeroporto Nanuque,-17.8231,-40.3295,MG
1370,AER,pista_ponto_pouso,Linha,Aeroporto Nelson Rodrigues Guimarães,-17.7249,-48.6061,GO
1371,AER,pista_ponto_pouso,Linha,Aeroporto Nioaque,-21184,-55.8311,MS
1372,AER,pista_ponto_pouso,Linha,Aeroporto Niquelândia,-14435,-48492,GO
1373,AER,pista_ponto_pouso,Linha,Aeroporto Oeiras,-7.0183,-42.1671,PI
1374,AER,pista_ponto_pouso,Linha,Aeroporto Oiapoque,3.85544,-51.7976,AP
1375,AER,pista_ponto_pouso,Linha,Aeroporto Orlando Bezerra de Menezes,-7.21923,-39.2692,CE
1376,AER,pista_ponto_pouso,Linha,Aeroporto Orlando Chesini Ometto,-20.0996,-56.7937,MS
1377,AER,pista_ponto_pouso,Linha,Aeroporto Orlando de Carvalho,-23.7984,-53.3138,PR
1378,AER,pista_ponto_pouso,Linha,Aeroporto Oscar Laranjeiras,-8.28272,-36.0133,PE
1379,AER,pista_ponto_pouso,Linha,Aeroporto Osório,-29.9025,-50249,RS
1380,AER,pista_ponto_pouso,Linha,Aeroporto Palmeiras,-12.4577,-41.5913,BA
1381,AER,pista_ponto_pouso,Linha,Aeroporto Paraíso do Tocantins,-10.1738,-48.9322,TO
1382,AER,pista_ponto_pouso,Linha,Aeroporto Paramirim,-13.4906,-42.2293,BA
1383,AER,pista_ponto_pouso,Linha,Aeroporto Pastos Bons,-6.6159,-44.0966,MA
1384,AER,pista_ponto_pouso,Linha,Aeroporto Pau dos Ferros,-6.15422,-38197,RN
1385,AER,pista_ponto_pouso,Linha,Aeroporto Paulo Abdala- Francisco Beltrão,-26.0594,-53.0639,PR
1386,AER,pista_ponto_pouso,Linha,Aeroporto Paulo Afonso,-9.40108,-38.2506,BA
1387,AER,pista_ponto_pouso,Linha,Aeroporto Pedro Simões Pimenta,-6.48598,-36.1373,PB
1388,AER,pista_ponto_pouso,Linha,Aeroporto Peregrino Filho,-7.03899,-37.2523,PB
1389,AER,pista_ponto_pouso,Linha,Aeroporto Pesqueira,-8.37502,-36.6375,PE
1390,AER,pista_ponto_pouso,Linha,Aeroporto Pilão Arcado,-10.0086,-42.4773,BA
1391,AER,pista_ponto_pouso,Linha,Aeroporto Piloto Osvaldo Marques Dias,-9.86632,-56.1059,MT
1392,AER,pista_ponto_pouso,Linha,Aeroporto Pimenta Bueno,-11.6416,-61.1791,RO
1393,AER,pista_ponto_pouso,Linha,Aeroporto Pinheiro,-2.47848,-45.1057,MA
1394,AER,pista_ponto_pouso,Linha,Aeroporto Pirenópolis,-15.8485,-48.9828,GO
1395,AER,pista_ponto_pouso,Linha,Aeroporto Pires do Rio,-17.3188,-48.3348,GO
1396,AER,pista_ponto_pouso,Linha,Aeroporto Piritiba,-11.7383,-40.57,BA
1397,AER,pista_ponto_pouso,Linha,Aeroporto Plácido de Castro,-9.86899,-67.8939,AC
1398,AER,pista_ponto_pouso,Linha,Aeroporto Planaltina,-15.6796,-47.5403,DF
1399,AER,pista_ponto_pouso,Linha,Aeroporto Poconé,-16.2707,-56.6514,MT
1400,AER,pista_ponto_pouso,Linha,Aeroporto Ponta Porã,-22.5497,-55.7033,MS
1401,AER,pista_ponto_pouso,Linha,Aeroporto Porangatu,-13.4041,-49.1589,GO
1402,AER,pista_ponto_pouso,Linha,Aeroporto Porto Murtinho,-21.7114,-57.8796,MS
1403,AER,pista_ponto_pouso,Linha,Aeroporto Porto Nacional,-10.7185,-48.3997,TO
1404,AER,pista_ponto_pouso,Linha,Aeroporto Porto Seguro,-16.4385,-39.0812,BA
1405,AER,pista_ponto_pouso,Linha,Aeroporto Pouso Alegre,-22.2895,-45.9191,MG
1406,AER,pista_ponto_pouso,Linha,Aeroporto Prefeito José Raimundo Cijirana,-17314,-44.8585,MG
1407,AER,pista_ponto_pouso,Linha,Aeroporto Prefeito Renato Moreira,-5.53145,-47.4602,MA
1408,AER,pista_ponto_pouso,Linha,Aeroporto Presidente José Sarney,-5.30955,-44.4814,MA
1409,AER,pista_ponto_pouso,Linha,Aeroporto Presidente Juscelino Kubitschek,-15.8626,-47.9126,DF
1410,AER,pista_ponto_pouso,Linha,Aeroporto Presidente Juscelino Kubitschek,-15.8796,-47.9245,DF
1411,AER,pista_ponto_pouso,Linha,Aeroporto Presidente Venceslau,-21.8937,-51.8844,SP
1412,AER,pista_ponto_pouso,Linha,Aeroporto Realeza,-25.8009,-53513,PR
1413,AER,pista_ponto_pouso,Linha,Aeroporto Regional de Maringá - Silvio Name Júnior,-23.4758,-52.0172,PR
1414,AER,pista_ponto_pouso,Linha,Aeroporto Regional de Rio Grande,-32.0833,-52.1678,RS
1415,AER,pista_ponto_pouso,Linha,Aeroporto Regional de Tauá - Pedro Teixeira Castelo,-5.93349,-40.2977,CE
1416,AER,pista_ponto_pouso,Linha,Aeroporto Regional do Planalto Serrano Correia Pinto,-27.6343,-50.3586,SC
1417,AER,pista_ponto_pouso,Linha,Aeroporto Regional Hugo Cantergiani,-29.1975,-51.1873,RS
1418,AER,pista_ponto_pouso,Linha,Aeroporto Remanso,-9.58002,-42.1159,BA
1419,AER,pista_ponto_pouso,Linha,Aeroporto Riachão,-7.34649,-46.6274,MA
1420,AER,pista_ponto_pouso,Linha,Aeroporto Rio de Contas,-13.5826,-41.7908,BA
1421,AER,pista_ponto_pouso,Linha,Aeroporto Rubem Berta,-29782,-57.0382,RS
1422,AER,pista_ponto_pouso,Linha,Aeroporto Ruben Berta - Mal. Cândido Rondon,-24.5128,-54.0546,PR
1423,AER,pista_ponto_pouso,Linha,Aeroporto Ruy Barbosa,-12.2713,-40.5304,BA
1424,AER,pista_ponto_pouso,Linha,Aeroporto Salgueiro,-8.04661,-39.1329,PE
1425,AER,pista_ponto_pouso,Linha,Aeroporto Salinas - Dr. Cândido José da Costa,-16.2084,-42.3219,MG
1426,AER,pista_ponto_pouso,Linha,Aeroporto Salviano Inácio Rocha,-10972,-41.0703,BA
1427,AER,pista_ponto_pouso,Linha,Aeroporto Santa Cecília,-15.3425,-49.1353,GO
1428,AER,pista_ponto_pouso,Linha,Aeroporto Santa Helena de Goiás,-17.8918,-50.5805,GO
1429,AER,pista_ponto_pouso,Linha,Aeroporto Santa Isabel do Morro,-11.5724,-50.6652,TO
1430,AER,pista_ponto_pouso,Linha,Aeroporto Santa Magalhães,-8.06143,-38.3297,PE
1431,AER,pista_ponto_pouso,Linha,Aeroporto Santa Maria,-10984,-37.07,SE
1432,AER,pista_ponto_pouso,Linha,Aeroporto Santa Maria da Vitória,-13405,-44.2236,BA
1433,AER,pista_ponto_pouso,Linha,Aeroporto Santa Rita do Araguaia,-17.3207,-53.1939,GO
1434,AER,pista_ponto_pouso,Linha,Aeroporto Santos Dumont,-22.9104,-43.1628,RJ
1435,AER,pista_ponto_pouso,Linha,Aeroporto São Domingos,-5.58981,-44.3695,MA
1436,AER,pista_ponto_pouso,Linha,Aeroporto São Gabriel da Cachoeira,-0.148064,-66.9854,AM
1437,AER,pista_ponto_pouso,Linha,Aeroporto São João do Piauí,-8.39042,-42.2484,PI
1438,AER,pista_ponto_pouso,Linha,Aeroporto São José do Jacuípe,-11.4516,-40.0462,BA
1439,AER,pista_ponto_pouso,Linha,Aeroporto São Miguel do Araguaia,-13.3316,-50199,GO
1440,AER,pista_ponto_pouso,Linha,Aeroporto São Raimundo Nonato,-9.02727,-42.6831,PI
1441,AER,pista_ponto_pouso,Linha,Aeroporto São Sebastião,-26.4721,-51.9752,PR
1442,AER,pista_ponto_pouso,Linha,Aeroporto Senador Nilo Coelho,-9.36266,-40.5689,PE
1443,AER,pista_ponto_pouso,Linha,Aeroporto Senador Petrônio Portela,-5.05977,-42.8238,PI
1444,AER,pista_ponto_pouso,Linha,Aeroporto Sento Sé,-9.7575,-41.8546,BA
1445,AER,pista_ponto_pouso,Linha,Aeroporto Sócrates Rezende,-15667,-38.9546,BA
1446,AER,pista_ponto_pouso,Linha,Aeroporto Souto Soares,-12097,-41.6407,BA
1447,AER,pista_ponto_pouso,Linha,Aeroporto Tabatinga,-4.25578,-69936,AM
1448,AER,pista_ponto_pouso,Linha,Aeroporto Tancredo de Almeida Neves,-22.9377,-48.4683,SP
1449,AER,pista_ponto_pouso,Linha,Aeroporto Tancredo Thomas de Faria,-25388,-51.5221,PR
1450,AER,pista_ponto_pouso,Linha,Aeroporto Tanque Novo,-13.5414,-42.4764,BA
1451,AER,pista_ponto_pouso,Linha,Aeroporto Tatuí,-23.3316,-47.8782,SP
1452,AER,pista_ponto_pouso,Linha,Aeroporto Teixeira Freitas,-17.5245,-39.6682,BA
1453,AER,pista_ponto_pouso,Linha,Aeroporto Teruel Ipanema Estância,-20.6036,-54.5956,MS
1454,AER,pista_ponto_pouso,Linha,Aeroporto Uauá,-9.83213,-39.4995,BA
1455,AER,pista_ponto_pouso,Linha,Aeroporto Unaí,-16.3538,-46.9269,MG
1456,AER,pista_ponto_pouso,Linha,Aeroporto Urbano Santos,-3.19783,-43.3888,MA
1457,AER,pista_ponto_pouso,Linha,Aeroporto Uruaçu,-14545,-49.0912,GO
1458,AER,pista_ponto_pouso,Linha,Aeroporto Utinga,-12.1053,-41.0742,BA
1459,AER,pista_ponto_pouso,Linha,Aeroporto Vacaria Novo,-28.4321,-51.0246,RS
1460,AER,pista_ponto_pouso,Linha,Aeroporto Val de Cans,-1.38194,-48.4752,PA
1461,AER,pista_ponto_pouso,Linha,Aeroporto Val de Cans,-1.37839,-48.4746,PA
1462,AER,pista_ponto_pouso,Linha,Aeroporto Valença,-13297,-38.9925,BA
1463,AER,pista_ponto_pouso,Linha,Aeroporto Valente,-11.4115,-39.4409,BA
1464,AER,pista_ponto_pouso,Linha,Aeroporto Vila Bela S.S. Trindade / Faz. Esperança,-15.7549,-60.0955,MT
1465,AER,pista_ponto_pouso,Linha,Aeroporto Vila Bela S.S. Trindade / Faz. Paredão,-13.6306,-60284,MT
1466,AER,pista_ponto_pouso,Linha,Aeroporto Vitória da Conquista,-14.8621,-40.8633,BA
1467,AER,pista_ponto_pouso,Linha,Aeroporto Walter Bündchen,-27.6377,-54.3395,RS
1468,AER,pista_ponto_pouso,Linha,Aeroporto Xique-Xique,-10.8337,-42.6832,BA
1469,AER,pista_ponto_pouso,Linha,Aerorancho,-15.6816,-47.7689,DF
1470,AER,pista_ponto_pouso,Linha,Aeróromo Surumu,4.31078,-60.6621,RR
1471,AER,pista_ponto_pouso,Linha,Aero Rural,-9.86688,-56.0074,MT
1472,AER,pista_ponto_pouso,Linha,Aerporto Janaúba,-15.7324,-43.3226,MG
1473,AER,pista_ponto_pouso,Linha,Aerporto João Durval Carneiro,-12.2005,-38.9063,BA
1474,AER,pista_ponto_pouso,Linha,Aerporto Mário Ribeiro,-16707,-43819,MG
